essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,essay_length
9291,4,"In the story “Winter Hibiscus” by Minfong Ho, the author concludes the story with this paragraph because in the spring time everything is reborn and in the spring time Saeng will be used to her surroundings. One example of this is when the author states ""she relazed that many of the things that she had thought of as strange befor had become, through the quiet repetition of season upon season, almost fimilar to her now. This means that with every season she get more used to her new home and if became more like her and with every season. Another is when the author say’s she lifted her head and watched as their distinctive V was etched against the evening sky, slowly fading to the distance.” This reminds her of her old home watching the geese.",2.0,2.0,,2.0,136
9307,4,"“then I will take that test again” [@NUM1] Saeng’s whole intention in the story was to take the test and pass it. Houever, ""I-@CAPS1] failed the test, [Ho, @NUM2] which brought the whole story together. She yearned for comfort as she seeked the “@CAPS2 Malik” [Ho, @NUM3] for comfort. Seeing this brought back all the memories of her life “back home” [@NUM1] that kept her going. As a result, bonding with her mother erupted, and it brought another day of hope for her future in her new home. Enough hope for her to say, “when they come back in the spring when the snow melts and the geese return and this hibiscus is budding, then I will take that test again.”",1.0,2.0,,2.0,121
9312,4,"The author concludes the story with this paragraph to show that Saeng has overcome an obstacle in her life and that she is learning to move on. In the story Saeng is often stuck on past memories rather than making new ones. For example, when Saeng goes to the florist shop to purchase the plant, she starts remembering old memories from her homeland. When she sees the plant labeled “jasmine”, she thinks of her grandmother that died and remembers how she used to put jasmine blossoms in her hair. Also, she tells her mother that the hibiscus she bought is “not a real one” and she also says it’s “not like the kind we had before.” @CAPS1, she keeps comparing her new life to her old life in her homeland and she does not allow her new experiences to be as good as her old ones. @CAPS1 when the author concludes the story with that paragraph, it shows growth in the girl, Saeng, and that she is willing to move on and make new memories, such as trying to pass her driving test again.",2.0,2.0,,2.0,184
9315,4," Tisaeng had failed her drivers test after she went to ""flour is it and bought” a plant it was the ""dok faeng – noi"", she had fond memories about the plant. She remembered it from Vietnam, and how it used to be everywhere all the time. She had bought “@CAPS1 hibiscus” as a comfort to herself. The  last paragraph says,” “When they come back, Saeng vowed silently to herself, in the spring, when the snow melts and the geese return and this hibiscus is budding, then I will take the test again.” Saeng figured out that things happen for a reason and opportunities occur over and over again. Just as the geese go south and @CAPS2 as the seasons change. She had decided she will retake the test next time she gets a change.",2.0,2.0,,2.0,134
9317,4,"All throughout the story “Winter Hibiscus”, the author gives the feeling as hope and comfort that is obtaned by Saeng when she thinks about the past. And to continue this feeling as hope, the last sentence gives the feeling that Saeng will be better off than she had been at the beginning of the story. For example, at the beginning of the story, Saeng was feeling alrenated, alone, and misplaced in her new country. But as the story progresses, she starts to develop peace of mind and certainly that her future will be brighter with the passing of the and her growing confidence. In conclusion, the author uses the last sentence to give a feeling of hope for Saeng’s future and growing confidence.",2.0,2.0,,2.0,123
9330,4,"The short story “winter Hibiscus end the way it does because the narrator realizes that with simply comes a new chance or opportunity to start over a rebirth. One passage from the text that shows the narrator’s hope, “Almost reluctantly, she realised that many of the things that he had thought of as strange before, through that quiet repetition of season upon season,almost familiar to her now (Ho @NUM1). This passage of text shows that she realized that alot of things to her before suddenly had purpose. She realized that there is a new rebirth in the spring. The conclusion sentences states that she is going to retake the test in the spring. She now realizing that she now by a whole new opportunity and life to start. The conclusion sentence of “Winter Hibiscus” is one of realization of opportunity with spring beginning.",2.0,2.0,,2.0,143
9331,4,"The author concludes the story with this paragraph to show the motivation and confidence Saeng has after her experience with the plant. there are many reasons and examples that support this. One reason is, he want to show the change in Saeng after he first test and when she boaght the flower to releive her. For example, after she failed the driving test, Saeng goes to the Florist. When she see this plant, he childhood comes back and she forgets her test. This flower motivates her to get her lisence. Another reason is, it shows how confident this experience has made her. For example, after failing, she comes back saying,” ... I will take the test again.” In conclusion, the author includes this paragraph to show how confident Saeng has become over her experience.",2.0,2.0,,2.0,134
9354,4,"Saeng failed her driver’s test at the beginning of the story. She finds a hibiscus plant and buys it because it reminds her of her life in Vietnam. She sates, “The familiar fragrance filled her lungs and Saeng could almost feel the light strands of her grandmother’s long grey hair.” The flower reminds her of her grandmother. The mother says, “??? Seen this kind blooming along the lake, it’s flowers aren’t as pretty, but it’s strong enough to make through the cold months.” She’s trying to make her daughter feel better. It states, “Overhead, a flock of Canada geese flew by their fault honks clear and yes-familiar to Saeng now. She realized that many of the things that she had thought of as strange before had become almost familiar to her now.”",2.0,2.0,,2.0,132
9357,4,"The author ends the story with that paragraph because she wants to show that the peace that the peace that the flower gave will build her confidence and she will not give up. I know this because in the story the main character fails her driving test and when she sees the flower it helps remind her of the home she had in Vietnam. Another reason is because the flower blooms in spring and it never stops blooming. She knows it will never give up and she relaizes that she shouldn’t either. Plus the plant gives her stength to try again. So the reason the author ends her story with that paragraph is to show the power the flower that was know to her, give her and how she will no give up.",2.0,2.0,,2.0,133
9375,4,Saeng feels out of place in her new home and new country. She vows silently that in a year she will take the test again. She vows that in a year she will be used to her new home and new country and will start to enjoy life again. The author concluded with this paragraph because the girl Saeng will hopefully enjoy her new home and in a year she will be used to what happens in her new country. Saeng just feels out of place and she wants to wait a while until she tries to retake the test. The author concludes the story with that paragraph because she made a vow to herself and hopefully she will keep the vow and make it happen.,2.0,1.0,,2.0,126
9380,4,"Authors often end stories with paragraph that make readers wonder what happens next. In Winter Hibiscus by: Minfong Ho there is an ending paragraph just like that. The author ends it like this because she is looking towards the future. She says that she will take the test when the snow melts, the gesse come back, and the hibiscus bluming. She is looking at it like that is a new beggining. She wants to start over. Also the gesse, blooming hibiscus, and melted show gives her hope that she will pass her test. She belives now they have a hibiscus maybe it will be more like where she use to live. Authors use endings that make people wonder so people think. ",2.0,1.0,,2.0,121
9386,4,"The author concludes the story this ways for a few reasons. One reason is that she will have more experience with her new country. She only left her homeland a few months before so in about six more months she will be more knowledgable about the ways of the new country. This will make her more capable of passing the @CAPS1 Ed test. Also in the spring is when the flower will be beautiful again and this will give her new-found strength that will cause her to pass. The few months time will allow the author time to mentally and physically prepare for the exam. Mentally, she will be able to study and learn all she needs to know. And physically she will age which will also teach her new things.",1.0,2.0,,2.0,131
9387,4,"In order to get over her failure, Saeng bought a flower that reminded her of home. Saeng’s started to cry when she bought the flower. She wanted to be back home. The author concluded the story with this paragraph to show how she will take the test when she feels like she is at home. “when the snows melt and the geese return and this hibiscus is budding, then I will take that test again,” Saeng said to herself. Those things make her feel welcome and feeling that way will help her with her test. The paragraph concludes the story with all the things she is comfertable with. This conclusion helps the reader understand what reminds her of home. Also explains how much the hibiscus flower ment to her. Buying the flower helps her with her troubles. Seeing the geese fly reminds her of her home. The author concludes the story with the memories that will help Saeng in the future.",2.0,2.0,,2.0,161
9391,4,"The author concludes the story with the sentence ""When they come back, saeng vowed silently to herself, in the spring, when the snows melts and the geese return and this hibiscus is budding, then I will take that test again. ""because that winter hibiscus symbolizes a new beginning for her. For example back in her home town she had hibiscus's and everything was fine and normal, she lived her life and so on, well then she moved to the u.s, and she didn’t have any hibiscus, she just failed her driving test, she feels miss placed, and doesnt fit in. So, when she saw that winter hibiscus she felt as if she found something to help her feel at home or at ease almost. She felt a sense of security In conclusion the author ended with that sentence because its a new beginning for her and that hibiscus means a new start.",2.0,2.0,,2.0,152
9392,4,"The reason why the author concludes the story with this paragraph is because it resembles to her own life, that she will have another chance, just as geese will come back again. The reason why the last part resembles back to her life is that it says in the spring, spring is usually a good time of year because it gets warmer towards @DATE2 and Flowers come back. The hibiscus plant will bloom again and that will renew, In a way, her warming thought of her old home. Then that will be the time to retake her driving test that she failed, which was before she bought the plant. The author added this last part because it tied and matched so well with the story.",2.0,2.0,,2.0,125
9403,4,"The  author concludes  the  story  with  the  paragraph  ‘ When  they  come  back  ,  Saeng  vowed  silently  to  herself  in  the  spring  ,  when  the   snow  melt  and  the  geese  return  and  this  hibiscus  is  budding  ,  the  I  will  take  the   test  again ,”  because  the  author  started  out  the  story  after  Saeng  failed  her  driving  test  .  Saeng  is  reminded  from  the  Hibiscus  about  her  homeland.  After  Saeng  wanted  the  Hibiscus  in  the  garden  ,”  a  flock  it  canada geese  flow by “,  as  they  flew  by  Saeng  felt  a  sign  at  comfort  and  vowed  to  herself  what  started  everything  .  If  Saeng  did  pass  the  driving  test  then  she  would  of  never  found  the  Hibiscus.",1.0,2.0,,2.0,118
9407,4,"The author concludes the story with this paragraph because the question of what about her test? Needed to be answered and that’s when she'd to comfortable to take it. In the text. To her, the plant felt smooth and cool just as she had known it, which was comforting. She closed her palm around it and held it tight. That, at least, she could hold on to. Unlike her grandmother, she felt a wave of loss so deep and strong that it stung her eyes, with sadness, and maybe disapointment, which she probably word want to deal with for a while, hinted at in the conclusion her mother even uttered a small cry of surprise and delight to see the flower, even before being shocked when Saeng reveals she paid all of over nineteen dollars for it. With this concluding paragraph, I believe that she will be more comfortable at the time. planned because she'll have new and old things to come home to, such as the geese and plant.                ",2.0,1.0,,2.0,170
9425,4,"The author concluded the story with Saeng vowing to herself “in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that the test again” to express her determination of fitting into new things and to express the change she was getting used to. Describing spring was important in the conclusion because it described what Saeng once thought was odd in @LOCATION1, but got used to the seasons and weather changing. Once she realized that she needed to deal with change, she knew that she would need to try the driving test again. It was very important that the author’s conclusion was “in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again” because it expressed how Saeng was accepting change in her life.  ",2.0,2.0,,2.0,145
9426,4,"In “winter Hibiscus” the author uses hibiscus flower to symbolize beauty in unexpected places, adapting to a new life, and Saeng's home country at the end of the story I think that the author realizes that even though she failed the test, everything is going to be okay. While looking at the hibiscus she remembers her old life, which she loved, and she is reminded of the natural beauty that can be found in a hibiscus flower. In life, I think every one should always remember that even though one @MONTH1 be disappointed at sometime, we have to keep in mind, the fact that life goes on. There will always be another chance, as long as you can find peace and beauty in something good.",2.0,2.0,,2.0,125
9428,4,"I beleive the author ends the story with this paragraph because it refers to previous events in the story. For example it says, ""and this hibiscis is budding"". This refers back to the beginning of the story when Saeng first saw the hibiscus plant and it reminded her of home. This is a good way to conclude a story. I wouldn’t change it at all if I could. Also in the summary before the story it says how she had failed her driver’s test and in the last paragraph it says, ""then I will take that test again,” I think Saeng didn’t have much confidence before taking the test because of her new surroundings but is now that she is familiar with everything and found a hobby she will think of passing while taking the test again. I think she is looking to start over and forget about failing.  ",2.0,2.0,,2.0,149
9436,4,"The author concludes the story with this paragraph because it provides closure to both Saeng and the story. Saeng was upset about the fact that she failed her test, but towards the end of the story she realizes that things happen, and sometimes we have no control over what happens, but you’ve also got to pick yourself up again if what happens, knocks you down. When seeing the geese and the hibiscus, she realizes that everyone and everything has to adapt to something new all the time. Saeng might have failed her driving test because they drive differently in Vietnam, so she will have to adopt to the way we drive here, along with all our rule and laws. This is why the author concludes the paragraph in that way.",2.0,2.0,,2.0,130
9439,4,The author concludes the story with this paragraph because at the beginning of the story Saeng went to take a driving test but didn’t pass and so she goes and buys a hibiscus that reminds her of home and gives her strength and comfort. So her mother says this at the end because she knows Saeng is going through a hard time adapting to her new country and she doesn’t want to put more pressure on her just because she knows Saeng is very upset and is trying to make it up to her by buy a flower for her so she says by next spring she should be adapted and ready for the test because the flower should give her hope. She wants her to know she is three for her.,1.0,2.0,,2.0,132
9449,4,"I believe that the author ends because the author is showing that Saeng is determined to pass the test. ""She paused as she noticed the tearstains on her daughter's cheeks and her puffy eyes. ""(Ho) This quote shows that passing the test meant a lot to Saeng. She was crying because she couldn't help but buy the plant and fail the test. She didn't want to fail and showed her sadness by crying.” then I will take the test again.” (Ho) This quote shows that even though she failed, she is determined to pass the test and succeed. Failing hurt her greatly. so she can't wait to do it again and pass because she is determing to succeed. This is all important because Saeng shows that determination is the key to success and she is determined.",1.0,2.0,,2.0,136
9460,4,"The author concludes the story with “when they come back, Saeng vowed silently to herself, in the spring, when the snow melt and the geese return and this hibiscus is budding, then I will take that test again.” I think that the author includes this paragraph to show how persistant Saeng is. Saeng is persistant because she trys over and over again at this “test” and also she trys to get used to her new country. It demonstrates this in the story when it says the quote above. This quote shows that Saeng can try something and fail, then be determined to try and succeed again. Also in the story, Saeng has moved from one country to another. This is a huge jump and for her to be confident with herself is very persistant. The way the author concludes the story, with “when they come back, Saeng vowed silently to herself, in the spring, when the snow melt and the geese return and this hibiscus is budding, then I will take that test again” definitely portrays Saeng, the main character as a persistant person, and that is the purpose of the quote.",2.0,2.0,,2.0,192
9476,4,"The author concludes this story this way to go over again the important things in the story. “I will  take that test again,” This is the test that she had failed that day. The test that she failed tested her memory of her home. Her old country was so important to her. The part in the quote,” when they come back.... when the show me it and the geese return,” is referring to when she says,” She realized that many of the things that she had thought of as strange before had become … almost familiar to her. Like the geese,” She is saying that everything in this country she is starting to get used to like the geese that fly south every winter.” When she uses ""and this hibiscus is budding,"" she is saying how she will remember all the things she has forgotten when she moved over here to this country.” When she got to the hibiscus, she reached out and touched a petal gently. It felt smooth and cool, with a hint of velvet toward the center –just as she had known it would feel. This whole statement is basically saying  that she is starting to forget things in her country as this country becomes more familiar but when the geese return meaning in the @DATE1 then she will remember again and she will take that test again of her knowledge and pass.",1.0,2.0,,2.0,236
9478,4,"The author ends the story with this paragraph because it shows she is not willing to give up on her new life. “I-I failed the test,” Saeng had failed her drivers test and was very unhappy. She also disliked her new home. “She was still too shaky to say at home” she missed her old home and she really wanted to give up. After talking to her mother, it renewed her hopes so the author uses this paragraph to signify that she still have hope in the end and when she is ready she will try again. “When the snows melt and the geese return and this hibiscus is budding, then I will take this test again.”  ",2.0,1.0,,2.0,117
9482,4,"The author of “Winter Hibiscus” concludes the story with  the excerpt ""when they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again” because it emphasizes Saeng pain to come to an unknown place and fail her first test but also emphasizes Saeng’s resolve to work hard after seeing a flower that resembled one from home. The flower itself is very important to Saeng, for example, the text reads “And besides it was yet another old friend. a small shrub with waxy leaves and dainty flowers with purplish petals and white centers.” This excerpt demonstrates Saeng’s love for her hometown through a flower that she knows grows back home. Another example is when Saeng told her mother the bad news “I-I failed the test” @CAPS1 attention instantly was drawn to the flower and her mother could only be good. In conclusion, the hibiscus flower is Saeng’s source of stength as it’s the only thing she knows in the united states. Saeng wants to show the same resolve on her test that the  flower shows in the harsh winter.",2.0,2.0,,2.0,198
9483,4,"The author concludes the story with the afore mentioned paragraph to represent the connection between the return of the hibiscus’s bids, and the return of Saeng’s resolve. In the photograph for question #@NUM1, the hibiscus flower is out of place, as if it doesn’t belong similar to Saeng. The hibiscus represented the link to Saeng’s past, as portrayed when the author writes: “Plants that she had not even realized she had known but had forgotten drew her back into her childhood world.” The hibiscus was native to her homeland, and by helping Saeng to remember her past, she began to cope with the present, and later the future, “when they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding then I will take that test again.",2.0,2.0,,2.0,140
9487,4,"In the passage “winter hibiscus” the author uses this phrase in the last paragraph “when they came back, Saeng vowes silently to herself, in the spring, when the snow melt and the geese return and the hibiscus is budding, I will take that test again. I believe she concluded this story with these words she change because she is saying to you in that means when the birds flewaway. Even the bird seasons would be back like always. An example of this is when she says the birds eased into the hibiscus. Mingled because the last paragraph thinking that she would stay again next season and keys very what she likes to do. This what I get out as the last paragraph are the story “winter hibiscus” as what it means to me.",2.0,1.0,,2.0,133
9489,4,The author concludes the story with this paragraph because she wants to show saeng’s determination to survive and be happy in her new home. Although she isn’t happy with her purchase she is trying to make it seem more homey. When  she says “will take that test again”she shows how she wants her surroundings to be comfortable. By ending with this paragraph it also shows a strongness in seasons. As it saeng will start over and try again with her life. She is content for the moment but is planning to please herself and her mother again in the spring. This paragraph also serves as a promise to discover a new way to live and make friends. The  plant is like a symbol of how she is going to change she is going to investigate and pass her own test proving she diserves to be happy and make herself feel at home.,2.0,2.0,,2.0,152
9493,4,"In the story “Winter Hibiscus,” the author concludes the story with, “When they come back take that test again. “She does this to show that she still has hope, and won’t just give up. She went through a lot when she moved, and seemed to have  a sense of depression in the story. after all her sadness within the story, she finally gets the energy back to tell herself, keep trying. “@CAPS1 I will take that test again.” (shows hope).”And in the warm moist shelter of the greenhouse, Saeng broke down and wept.” She is obviously upset because the plant reminds her of home. as a conclusion, I thought  that it was a very wise choice to end the passage with a positive addittude.  ",2.0,2.0,,2.0,124
9505,4,The author of this story concludes it with this paragraph to show Saeng’s  determination .  I  say this hibiscus in  the  story the sees  the  plant and it joyed to see it and is so happy but the reminders doing her grandmother ‘s  hair she  tries.  She snow this as a test for herself . She  want to see if she could be on and try not will on the past . When she  isn’t  home she said “ I failed the test .” This snows melt she want is to move on but it hasn’t  as  easy as she hope it to be. So when the as this hibiscus the shows life this paragraph it shows that Saeng is trying  to move on and she is different  to  a English her seal.,1.0,2.0,,2.0,133
9507,4,"The author concludes with this sentence because it shows that Saeng is going to try to adapt to her new home. He lets you know that Saeng is not gonna grieve and be sad anymore, but she will adapt and continue on with her life. The author adds this: “I mean, not like the kind we had @NUM1at-”. This is when Saeng has just come home and talked to her mother and she is very sad because she thought about old memories at her old home, but by adding the last statement of the story it shows that Saeng has decided to move on with life and no longer be sad. She has set a goal to accept it. This is the reason for the author to conclude his story like he does.",2.0,2.0,,2.0,133
9508,4,"Many authors end their storys in different ways. But Minfong Ho ended hers with almost a saying One reason she ended her story this way was she kinda revealed what would happen to Saeng in the future. Like in the end it says “I will take that test again.” This lets the reader know that she, the author, might write another story about Saeng but it is when she takes the test again. A second example is showing that Saeng is strong and beautiful but will try again. This is show when the author said “when the snow melts and the geese return and this hibiscus is budding.” see she said this hibiscus which is referring to Saeng. Without some of these writings techniques and hints we might not know if there will be a sequal and what might happen.",2.0,2.0,,2.0,140
9527,4,"Memory,promise,life-all are ideas that explain why the author concludes the  story with this paragraph.Memories is one  idea that helps explain why the author concludes this story  with  this paragraph because saeng misses her old life and country.Promise is another idea because saeng makes a vow that once spring comes again she will take the test again.Life is another idea because saeng brought the flower and planted soit can live once spring has come and she said  the n she will  retake the test. Memories, promise, and life help explain why the author conclude the story with this paragraph. Memories will come back in the spring along with the promises she has made and the that wants to start and saeng is doing this by pla nting the hibiscus which brings back a lot of her memories from her life",2.0,2.0,,2.0,139
9530,4,"In the story “Winter Hibiscus”, Saeng had failed her drivers test and as she is walking home she spies a flower that reminds her of what once her home. She buys the flower and returns to her new home to her mother who is working in the garden. They decide to plant the flower in the garden, and when the flower was planted, a flock of geese fly over head, Saeng then realizes that everything is familier to her now, when everything was quite strange to her. She concludes the story saying when the geese come back in the spring, she will take the test again. She says that the flower will be buckling which means blooming or growing, and she will have been grown and familiar to everything then, so she will be ready for the test when the geese as ready to come home and the hibiscus is ready to bloom",2.0,2.0,,2.0,153
9553,4,"In the story ""Winter Hibiscus"" Saeng finds comfort in the plant after she failed her test. The plant reminds her of home and connects her with her past experiances. Even though she failed the test the first time she feels that if she studies and trys again she can pass. This connects to the Hibiscus because in the winter the plant dies but then come spring its pretty and blossoms again. Saeng feels a connection with the plants rebirth and feels she can start over again to and do well on the test. That is why the author includes the paragraph that Saeng vowes to take the test again when the spring comes and the hibiscus blossoms.",2.0,2.0,,2.0,117
9556,4,"The author concludes the story with this paragraph because it is a meaningful summary of the events in the story. Everything that happed to Saeng  while she was at the florizd  is summed upinto  something resembling vengeance. The whole reason that Saeng was sad in the first place was that she failed her driving test. In the final paragraph, she vows to take the test again when the hibiscus buds. The hibiscus that Saeng  bought will begin budding in the spring, when the snows melt. The last paragraph of the story gives roem for Saeng to dealhtith her nostalgiaover the winter season. Finally, the  geese that fly south make Saeng feel sad, but they light a spark within her she tells herself that she will take the driving test again when the geese return, when the hibiscus buds, and when the snows melt. ",2.0,2.0,,2.0,143
9574,4,"In the story “Winter Hibiscus"", the auther finishes the story with this last paragraph, “when they come back, Saeng vowed silently to herself, in the spring when the snows melt and the geese return and this hibiscus is building, then I will take that test again. The auther finishes the story with that paragraph because in the beginning, Saeng had purchased hibiscus plant because it had reminded her of her hometown. (“Plants that she had not realized that she had known but had forgotten drew her back into her childhood world”) So she purchased it, but since there was bad weather at the time, Saeng had to get the plant back in time and plant it in the graden. But she failed setting if there on time. That is why it says “I will take that test again"". And she will take it again during the spring when the hibiscus blooms once again. That is why the auther finished the story with that paragraph.",2.0,2.0,,2.0,164
9578,4,"In the story “Winter Hibiscus” by Minfong Ho, the author concludes the story with an interesting paragraph. The paragraph says” When they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding  then I will take that test again. ""The author ended the story with that paragraph because she was not in her comfort zone, she had move to a new country and missed everything like the flower and the Hibiscus. So she would wait until she felt at home and comfortable again to retake the test. In the text it states “through the quiet repetition of season upon season, almost familiar to her now.” She was realizing that it wasn’t so bad & she was getting used to it.",2.0,2.0,,2.0,133
9589,4,"The author concludes the story with “When they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again,” to show that she will try again with a new start. When she see’s the flower the clerk tells her it is the hibiscus. The hibiscus brings back memories of her childhood. She then takes it home and shows the plant to her mother. Her mother replies with a “You what?” hearing her daughter tell her how much it is. With the hibiscus bringing something of importance she acquires more hope. By saying she will start once the flower has bloomed and the geese have returned, she means she will try again with a new and frash start.",2.0,1.0,,2.0,136
9595,4,"The author of “Winter Hibiscus” ends the story with this paragraph because it reveals the importance of the Winter Hibiscus. In the story Saeng moves from Vietnam and feels very homesick. She fails her drivers test and is very upset. When she sees the familiar plant she is reminded of her home in Vietnam. The Winter Hibiscus reminds Saeng of fond memories with her grandmother and simple things such as her fine. Toothed buffalo-horn comb and the hibiscus hedge that would leave soft red petals in her well water. When seeing the familiar plant. “Saeng felt a shock recognition so intense, it was almost visceral. ”This shows how important the hibiscus was to her. The author ended the story with that paragraph to show how the winter hibiscus is a comfort to Saeng and will encourage her to do better on her next driver’s test.",2.0,2.0,,2.0,145
9603,4,"The author concluded this story with this paragraph because she wanted show how the flower gave the little girl strength. The girl was in a new place and back at home where she is from there are alot of beautiful flowers that she loved to look at and being in a new place that doesn't have these flowers really gets her down and has her upset. She misses her home so she is hurting and the only thing that sort of comforts her a little bit are the flowers. For example, the girl says, “It’s-it's not a real one...I mean, not like the kind we had at..."", here she stops because she is so upset that she can’t say home. The flower she has right now isn't real but when the real one blossom in the spring, seeing the flower will comfort her and give her confidence to retake the test.",2.0,2.0,,2.0,151
9606,4,"I believe that the author concluded the story with this paragraph for several reasons. This final paragraph draws together and unites all the final paragraph on concluding idea. It tells us that in the spring when everything is coming to life Saeng will find the strength to take the test again. These central ideas expressed in thelast paragraph show how Saeng and her mother have adapted and that new things are started in the spring, as well as new possibilities. In the text it says, “I know"", her mother said quietly. “I’ve seen this kind blooming along the lake. It’s flower aren’t as pretty, but it’s strong enough to make it through the cold months here, this winter hibiscus.” This means and represents that even though life is different here away from Saeng home they will adapt and survive in their own way.",2.0,2.0,,2.0,143
9610,4,"In the story “Winter Hibiscus” by Minfong Ho, the author concluded the story with an interesting paragraph. It was, “When they come back, Saeng vowed silently to herself, in the spring when the snow melts and the geese return and this hibiscus is budding, then I will take the test again” (@NUM1). This shows that the girl is adapting to her new country and hopes to do better in the spring. The reson the author ended the story with this paragraph is because it shows that the girl has successfully adapted to her new country and is determined to get stronger as time goes. She is saying when the hibiscus returns, she will be ready to take the test again and not fail it.",2.0,2.0,,2.0,124
9613,4,"People have to adapt to different cultures if they move. They could do this in a variety of ways, including making new friends and adjusting to the area. However, when adjusting to a new area, you should still remember your past home as well. This is what Minfong Ho is trying to display in the ending paragraph of the story, ""Winter Hibiscus”. In the story, a teenage girl named Saeng moved from Vietnam to the @LOCATION2 She has various rememberances of her past home while visiting a plant store. She buys a plant that was common in Vietnam and plants it in her garden. The last paragraph of the story says “In the spring, when the snow melt and the geese return and this hibiscus is budding, then I will take that driving test again”. This shows Saeng’s desire to fit in with this culture, by taking the driving test, as well as remember her past, by keeping the flower. This last paragraph summarizes Saeng’s emotion for her old country as well as her determination to succeed here.",2.0,2.0,,2.0,178
9617,4,"The author concludes the story with this paragraph because it shows that when she sees the things from her home and living, it will comfort her in what she does. The author seems like she needs things from her homeland that help her make the best of things and bring back good memories of earlier life. I think that whenever I want to do a good job It helps to think of the good  things that mean alot to me so I will be happy and want to do good. The author is smart to want to see those things for her to retake her test because if she sees her plant doing well and sees the memory of the geese again it will be good luck for her.",2.0,2.0,,2.0,129
9619,4,"The auther concludes the story with this statement because it shows that to her the hibiscus symbolizes overcoming obstacles. It symbolizes this because she says”...and the geese return and this is budding, I will take that test again” (Ho @NUM1). This shows that even though she failed it this time when the hibiscus gets bigger she will retake the test, it shows ??? or overcoming obstacles. Also I believe that this symbolizes overcoming obstacles because it “gives her strength from her old country”. This shows that it symbolizes overcoming obstacles because it will help her overcome this test. It will do this by giving her strength or comforting her. From this you can tell that the author ends the story with this statement. ???...",2.0,2.0,,2.0,124
9627,4,I think the author includes this because she doesn’t want to leave her audience guessing about what would happen next. Then “I will take the test again.” This quote is saying she @MONTH1 have failed the test with the plant but she is never going to give up and that when spring comes she is going to try again. I feel as though the author added this to give a better understanding of how it feels to leave your homeland to come to a place you don’t no or understand such as the flower situation in the story. When she thought about the plants and how they smelt it gave her the old feelings that she had about her homeland and how close she was with her grandmother. She was so use to plants being free and growing rather than seeing them in pots and not having the room to grow. By seeing all this got Saeng to break down and cry. In conclusion I feel as though the author added the paragraph in the end for understanding and to all so let you no that Saeng @MONTH1 be in a new place with a new culture but she will never give up on that test until she feels that she has passed it.,2.0,2.0,,2.0,214
9628,4,"The author of “Winter Hibiscus” purposely had that last paragraph in there. Honestly the story is better with it too. In the last paragraph when it says “In the spring, when the snow melts and the geese return and this hibiscus is budding, then I will take that test again.” @CAPS1 @NUM1. When the author write all those things in nature that will happen it symbolized re-birth and a fresh start, a new chance and that is what Saeng needs with her drivers license. The author put powerfully. Put those symbols in there to show hope for the girl to make it through her tough time. Finally, the story has a sense of roundness and end with that last paragraph, the story is complete.",2.0,1.0,,2.0,124
9630,4,"I believe the author of “winter Hibiscus “ends the story like she did because saeng agrees to take the test again. She wants to take the test when the snow melts, the geese return and the hibiscus is budding. In other words when spring has come she will be ready for the test.  Saeng states in the story “it’s the flowers aren’t as pretty, but it’s strong enough to make it through the cold months here, thes winte hibiscus. That’s what matters.” I think saeng is using this as a guiding light since she just moved from Vietnam. She plans to make it and use the plant as a symbol. She will try again for her drivers license at the start of spring.",2.0,1.0,,2.0,123
9643,4,"The author ends the story with  “When they come back, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again” For many good reasons. Some reasons are, that she will keep moving on and adapting to her new life in Canada. She is going to change her way of life and try to fit in with her new culture. She is also going to have to relive the memory of her grandmother again and wants to handle it better. “ A wave of loss so deep and strong that it stung Saeng’s eye now swept over her.” She wants to be able to handle the loss better. The author wants to emphasize that the story is not yet over.      ",2.0,2.0,,2.0,132
9660,4,"Well in the story, Saeng  fails her driving test. When she is walking home she sees a familar plant, she then goes to a flourist and finds out the plant is called a hibiscus. She then buys the plant with the little money she has because it reminds her of her homeland and childhood. It also reminds her of her grandmother who she left behind so now she is connected to the plant. Also she sees geese fly over head heading south for the winter, so she says “When they come back,” so she means when the geese fly north for @DATE1. And when “the snow melts"" so when it becomes warmer and starts spring. When “this hibiscus is budding,” so when spring comes and the plant starts to bloom she will “take that test again"" so she says she will take the driving test that she failed when spring comes. She gives herself the winter to practice and get ready for the test . She vows to herself that come spring she will be ready to take the test and this time she will pass.",2.0,2.0,,2.0,186
